Voltage(V)	Runtime
7.28		12432918
7.28		12433038
7.28		12433159
7.28		12433278
7.28		12433398
7.28		12433519
7.28		12433639
7.28		12433759
7.28		12433880
7.28		12433999
7.28		12434120
7.28		12434240
7.28		12434360
7.28		12434481
7.28		12434600
7.28		12434720
7.28		12434841
7.28		12434961
7.28		12435081
7.28		12435202
7.28		12435321
7.28		12435441
7.28		12435562
7.28		12435685
7.28		12435805
7.28		12435926
7.28		12436045
7.28		12436165
7.28		12436286
7.28		12436406
7.28		12436526
7.28		12436646
7.28		12436766
7.28		12436886
7.28		12437007
7.28		12437127
7.28		12437246
7.28		12437366
7.28		12437487
7.28		12437607
7.28		12437727
7.28		12437848
7.28		12437967
7.28		12438087
7.28		12438208
7.28		12438328
7.28		12438448
7.28		12438568
7.28		12438688
7.28		12438808
7.28		12438929
7.28		12439049
7.28		12439169
7.28		12439289
7.28		12439409
7.28		12439532
7.28		12439652
7.28		12439773
7.28		12439892
7.28		12440012
7.28		12440133
7.28		12440253
7.28		12440373
7.28		12440494
7.28		12440613
7.28		12440733
7.28		12440854
7.28		12440974
7.28		12441094
7.28		12441214
7.28		12441334
7.28		12441454
7.28		12441575
7.28		12441695
7.28		12441815
7.28		12441935
7.28		12442055
7.28		12442175
7.28		12442296
7.28		12442416
7.28		12442535
7.28		12442656
7.28		12442776
7.28		12442896
7.28		12443016
7.28		12443137
7.28		12443256
7.28		12443379
7.28		12443500
7.28		12443620
7.28		12443740
7.28		12443860
7.28		12443980
7.28		12444100
7.28		12444221
7.28		12444341
7.28		12444461
7.28		12444580
7.28		12444701
7.28		12444821
7.28		12444941
7.28		12445062
7.28		12445181
7.28		12445301
7.28		12445422
7.28		12445542
7.28		12445662
7.28		12445783
7.28		12445902
7.28		12446022
7.28		12446143
7.28		12446263
7.28		12446383
7.28		12446503
7.28		12446623
7.28		12446743
7.28		12446864
7.28		12446984
7.28		12447104
7.28		12447226
7.28		12447347
7.28		12447467
7.28		12447587
7.28		12447708
7.28		12447827
7.28		12447947
7.28		12448068
7.28		12448188
7.28		12448308
7.28		12448429
7.28		12448548
7.28		12448668
7.28		12448789
7.28		12448909
7.28		12449029
7.28		12449149
7.28		12449269
7.28		12449389
7.28		12449509
7.28		12449630
7.28		12449750
7.28		12449869
7.28		12449990
7.28		12450110
7.28		12450230
7.28		12450351
7.28		12450470
7.28		12450590
7.28		12450711
7.28		12450831
7.28		12450951
7.28		12451074
7.28		12451194
7.28		12451314
7.28		12451434
7.28		12451555
7.28		12451675
7.28		12451794
7.28		12451915
7.28		12452035
7.28		12452155
7.28		12452276
7.28		12452396
7.28		12452515
7.28		12452636
7.28		12452756
7.28		12452876
7.28		12452997
7.28		12453116
7.28		12453236
7.28		12453357
7.28		12453477
7.28		12453598
7.28		12453718
7.28		12453837
7.28		12453958
7.28		12454078
7.28		12454198
7.28		12454318
7.28		12454437
7.28		12454558
7.28		12454678
7.28		12454798
7.28		12454921
7.28		12455042
7.28		12455161
7.28		12455281
7.28		12455402
7.28		12455522
7.28		12455642
7.28		12455762
7.28		12455882
7.28		12456002
7.28		12456123
7.28		12456243
7.28		12456363
7.28		12456483
7.28		12456603
7.28		12456723
7.28		12456844
7.28		12456964
7.28		12457083
7.28		12457204
7.28		12457324
7.28		12457444
7.28		12457565
7.28		12457684
7.28		12457804
7.28		12457925
7.28		12458045
7.28		12458165
7.28		12458286
7.28		12458405
7.28		12458525
7.28		12458645
7.28		12458769
7.28		12458889
7.28		12459009
7.28		12459128
7.28		12459249
7.28		12459369
7.28		12459489
7.28		12459609
7.28		12459729
7.28		12459849
7.28		12459969
7.28		12460090
7.28		12460210
7.28		12460329
7.28		12460450
7.28		12460570
7.28		12460690
7.28		12460811
7.28		12460931
7.28		12461050
7.28		12461170
7.28		12461291
7.28		12461411
7.28		12461531
7.28		12461651
7.28		12461771
7.28		12461891
7.28		12462011
7.28		12462132
7.28		12462252
7.28		12462371
7.28		12462491
7.28		12462614
7.28		12462735
7.28		12462855
7.28		12462974
7.28		12463094
7.28		12463215
7.28		12463335
7.28		12463455
7.28		12463575
7.28		12463695
7.28		12463815
7.28		12463935
7.28		12464055
7.28		12464176
7.28		12464295
7.28		12464415
7.28		12464535
7.28		12464655
7.28		12464776
7.28		12464896
7.28		12465015
7.28		12465135
7.28		12465256
7.28		12465376
7.28		12465496
7.28		12465615
7.28		12465736
7.28		12465856
7.28		12465976
7.28		12466096
7.28		12466215
7.28		12466336
7.28		12466459
7.28		12466579
7.28		12466699
7.28		12466819
7.28		12466939
7.28		12467059
7.28		12467179
7.28		12467299
7.28		12467420
7.28		12467539
7.28		12467659
7.28		12467779
7.28		12467900
7.28		12468020
7.28		12468140
7.28		12468260
7.28		12468380
7.28		12468500
7.28		12468620
7.28		12468741
7.28		12468860
7.28		12468980
7.28		12469100
7.28		12469221
7.28		12469341
7.28		12469460
7.28		12469580
7.28		12469700
7.28		12469821
7.28		12469941
7.28		12470061
7.28		12470181
7.28		12470304
7.28		12470424
7.28		12470545
7.28		12470665
7.28		12470785
7.28		12470905
7.28		12471025
7.28		12471145
7.28		12471265
7.28		12471386
7.28		12471505
7.28		12471625
7.28		12471746
7.28		12471866
7.28		12471986
7.28		12472107
7.28		12472226
7.28		12472346
7.28		12472467
7.28		12472587
7.28		12472707
7.28		12472827
7.28		12472947
7.28		12473067
7.28		12473188
7.28		12473308
7.28		12473427
7.28		12473548
7.28		12473668
7.28		12473788
7.28		12473908
7.28		12474029
7.28		12474151
7.28		12474271
7.28		12474392
7.28		12474512
7.28		12474632
7.28		12474753
7.28		12474872
7.28		12474992
7.28		12475113
7.28		12475233
7.28		12475353
7.28		12475472
7.28		12475593
7.28		12475713
7.28		12475833
7.28		12475954
7.28		12476073
7.28		12476193
7.28		12476314
7.28		12476434
7.28		12476554
7.28		12476675
7.28		12476794
7.28		12476914
7.28		12477035
7.28		12477155
7.28		12477275
7.28		12477395
7.28		12477515
7.28		12477635
7.28		12477756
7.28		12477876
7.28		12477999
7.28		12478119
7.28		12478239
7.28		12478359
7.28		12478479
7.28		12478600
7.28		12478720
7.28		12478839
7.28		12478960
7.28		12479080
7.28		12479200
7.28		12479321
7.28		12479440
7.28		12479560
7.28		12479680
7.28		12479801
7.28		12479921
7.28		12480040
7.28		12480161
7.28		12480281
7.28		12480401
7.28		12480521
7.28		12480642
7.28		12480761
7.28		12480881
7.28		12481002
7.28		12481122
7.28		12481242
7.28		12481362
7.28		12481482
7.28		12481602
7.28		12481723
7.28		12481846
7.28		12481966
7.28		12482086
7.28		12482206
7.28		12482326
7.28		12482446
7.28		12482567
7.28		12482686
7.28		12482806
7.28		12482927
7.28		12483047
7.28		12483167
7.28		12483288
7.28		12483407
7.28		12483527
7.28		12483648
7.28		12483768
7.28		12483888
7.28		12484008
7.28		12484128
7.28		12484248
7.28		12484369
7.28		12484489
7.28		12484609
7.28		12484729
7.28		12484849
7.28		12484969
7.28		12485089
7.28		12485210
7.28		12485329
7.28		12485449
7.28		12485570
7.28		12485693
7.28		12485813
7.28		12485934
7.28		12486053
7.28		12486173
7.28		12486294
7.28		12486414
7.28		12486534
7.28		12486654
7.28		12486774
7.28		12486894
7.28		12487015
7.28		12487135
7.28		12487255
7.28		12487374
7.28		12487495
7.28		12487615
7.28		12487735
7.28		12487856
7.28		12487975
7.28		12488095
7.28		12488216
7.28		12488336
7.28		12488456
7.28		12488577
7.28		12488696
7.28		12488816
7.28		12488937
7.28		12489057
7.28		12489177
7.28		12489297
7.28		12489417
7.28		12489540
7.28		12489661
7.28		12489781
7.28		12489901
7.28		12490020
7.28		12490141
7.28		12490261
7.28		12490381
7.28		12490502
7.28		12490621
7.28		12490741
7.28		12490862
7.28		12490982
7.28		12491102
7.28		12491223
7.28		12491342
7.28		12491462
7.28		12491583
7.28		12491703
7.28		12491823
7.28		12491943
7.28		12492063
7.28		12492183
7.28		12492304
7.28		12492424
7.28		12492544
7.28		12492664
7.28		12492784
7.28		12492904
7.28		12493025
7.28		12493145
7.28		12493264
7.28		12493387
7.28		12493508
7.28		12493628
7.28		12493748
7.28		12493869
7.28		12493988
7.28		12494108
7.28		12494229
7.28		12494349
7.28		12494469
7.28		12494589
7.28		12494709
7.28		12494829
7.28		12494950
7.28		12495070
7.28		12495190
7.28		12495309
7.28		12495430
7.28		12495550
7.28		12495670
7.28		12495791
7.28		12495910
7.28		12496030
7.28		12496151
7.28		12496271
7.28		12496391
7.28		12496512
7.28		12496631
7.28		12496751
7.28		12496872
7.28		12496992
7.28		12497112
7.28		12497234
7.28		12497355
7.28		12497475
7.28		12497596
7.28		12497716
7.28		12497836
7.28		12497956
7.28		12498076
7.28		12498196
7.28		12498317
7.28		12498437
7.28		12498556
7.28		12498677
7.28		12498797
7.28		12498917
7.28		12499038
7.28		12499158
7.28		12499277
7.28		12499398
7.28		12499518
7.28		12499638
7.28		12499759
7.28		12499878
7.28		12499998
7.28		12500119
7.28		12500239
7.28		12500359
7.28		12500480
7.28		12500599
7.28		12500719
7.28		12500840
7.28		12500960
7.28		12501083
7.28		12501202
7.28		12501323
7.28		12501443
7.28		12501563
7.28		12501684
7.28		12501804
7.28		12501923
7.28		12502044
7.28		12502164
7.28		12502284
7.28		12502405
7.28		12502524
7.28		12502644
7.28		12502765
7.28		12502885
7.28		12503005
7.28		12503126
7.28		12503245
7.28		12503365
7.28		12503485
7.28		12503606
7.28		12503726
7.28		12503845
7.28		12503966
7.28		12504086
7.28		12504206
7.28		12504327
7.28		12504446
7.28		12504566
7.28		12504686
7.28		12504807
7.28		12504930
7.28		12505050
7.28		12505169
7.28		12505289
7.28		12505410
7.28		12505530
7.28		12505650
7.28		12505771
7.28		12505890
7.28		12506010
7.28		12506131
7.28		12506251
7.28		12506371
7.28		12506491
7.28		12506611
7.28		12506731
7.28		12506852
7.28		12506972
7.28		12507091
7.28		12507212
7.28		12507332
7.28		12507452
7.28		12507572
7.28		12507692
7.28		12507812
7.28		12507932
7.28		12508052
7.28		12508172
7.28		12508292
7.28		12508411
7.28		12508532
7.28		12508652
7.28		12508775
7.28		12508895
7.28		12509015
7.28		12509134
7.28		12509255
7.28		12509375
7.28		12509495
7.28		12509615
7.28		12509734
7.28		12509854
7.28		12509975
7.28		12510095
7.28		12510215
7.28		12510334
7.28		12510455
7.28		12510575
7.28		12510695
7.28		12510815
7.28		12510935
7.28		12511055
7.28		12511175
7.28		12511295
7.28		12511415
7.28		12511535
7.28		12511654
7.28		12511775
7.28		12511895
7.28		12512015
7.28		12512135
7.28		12512254
7.28		12512374
7.28		12512495
7.28		12512617
7.28		12512738
7.28		12512858
7.28		12512977
7.28		12513097
7.28		12513217
7.28		12513338
7.28		12513458
7.28		12513577
7.28		12513697
7.28		12513818
7.28		12513938
7.28		12514058
7.28		12514178
7.28		12514297
7.28		12514417
7.28		12514538
7.28		12514658
7.28		12514778
7.28		12514897
7.28		12515017
7.28		12515138
7.28		12515258
7.28		12515378
7.28		12515499
7.28		12515618
7.28		12515738
7.28		12515858
7.28		12515979
7.28		12516099
7.28		12516218
7.28		12516339
7.28		12516462
7.28		12516582
7.28		12516703
7.28		12516823
7.28		12516942
7.28		12517063
7.28		12517183
7.28		12517303
7.28		12517424
7.28		12517543
7.28		12517663
7.28		12517783
7.28		12517904
7.28		12518024
7.28		12518144
7.28		12518264
7.28		12518384
7.28		12518504
7.28		12518625
7.28		12518745
7.28		12518864
7.28		12518985
7.28		12519105
7.28		12519225
7.28		12519558
7.28		12519677
7.28		12519798
7.28		12519918
7.28		12520038
7.28		12520159
7.28		12520279
7.28		12520398
7.28		12520521
7.28		12520642
7.28		12520762
7.28		12520882
7.28		12521003
7.28		12521122
7.28		12521242
7.28		12521362
7.28		12521483
7.28		12521603
7.28		12521722
7.28		12521843
7.28		12521963
7.28		12522083
7.28		12522204
7.28		12522323
7.28		12522443
7.28		12522564
7.28		12522684
7.28		12522804
7.28		12522925
7.28		12523044
7.28		12523164
7.28		12523285
7.28		12523405
7.28		12523525
7.28		12523644
7.28		12523765
7.28		12523885
7.28		12524005
7.28		12524126
7.28		12524246
7.28		12524368
7.28		12524489
7.28		12524609
7.28		12524729
7.28		12524849
7.28		12524969
7.28		12525089
7.28		12525209
7.28		12525330
7.28		12525450
7.28		12525570
7.28		12525690
7.28		12525810
7.28		12525930
7.28		12526051
7.28		12526171
7.28		12526290
7.28		12526411
7.28		12526531
7.28		12526651
7.28		12526771
7.28		12526892
7.28		12527011
7.28		12527131
7.28		12527252
7.28		12527372
7.28		12527492
7.28		12527612
7.28		12527732
7.28		12527852
7.28		12527973
7.28		12528093
7.28		12528216
7.28		12528335
7.28		12528456
7.28		12528576
7.28		12528696
7.28		12528817
7.28		12528936
7.28		12529056
7.28		12529177
7.28		12529297
7.28		12529417
7.28		12529538
7.28		12529657
7.28		12529777
7.28		12529898
7.28		12530018
7.28		12530138
7.28		12530258
7.28		12530378
7.28		12530498
7.28		12530618
7.28		12530739
7.28		12530859
7.28		12530978
7.28		12531099
7.28		12531219
7.28		12531339
7.28		12531460
7.28		12531579
7.28		12531699
7.28		12531820
7.28		12531940
7.28		12532063
7.28		12532183
7.28		12532303
7.28		12532423
7.28		12532543
7.28		12532664
7.28		12532784
7.28		12532903
7.28		12533024
7.28		12533144
7.28		12533264
7.28		12533385
7.28		12533505
7.28		12533624
7.28		12533745
7.28		12533865
7.28		12533985
7.28		12534106
7.28		12534225
7.28		12534345
7.28		12534466
7.28		12534586
7.28		12534706
7.28		12534827
7.28		12534946
7.28		12535066
7.28		12535186
7.28		12535307
7.28		12535427
7.28		12535546
7.28		12535667
7.28		12535787
7.28		12535910
7.28		12536031
7.28		12536151
7.28		12536270
7.28		12536390
7.28		12536511
7.28		12536631
7.28		12536751
7.28		12536871
7.28		12536991
7.28		12537111
7.28		12537232
7.28		12537352
7.28		12537472
7.28		12537592
7.28		12537712
7.28		12537832
7.28		12537953
7.28		12538073
7.28		12538192
7.28		12538313
7.28		12538433
7.28		12538553
7.28		12538674
7.28		12538793
7.28		12538913
7.28		12539033
7.28		12539154
7.28		12539274
7.28		12539394
7.28		12539514
7.28		12539634
7.28		12539757
7.28		12539878
7.28		12539998
7.28		12540118
7.28		12540238
7.28		12540358
7.28		12540478
7.28		12540598
7.28		12540719
7.28		12540838
7.28		12540958
7.28		12541079
7.28		12541199
7.28		12541319
7.28		12541440
7.28		12541559
7.28		12541679
7.28		12541800
7.28		12541920
7.28		12542040
7.28		12542159
7.28		12542280
7.28		12542400
7.28		12542521
7.28		12542641
7.28		12542760
7.28		12542881
7.28		12543001
7.28		12543121
7.28		12543242
7.28		12543362
7.28		12543481
7.28		12543605
7.28		12543725
7.28		12543845
7.28		12543966
7.28		12544086
7.28		12544205
7.28		12544326
7.28		12544446
7.28		12544566
7.28		12544686
7.28		12544805
7.28		12544926
7.28		12545046
7.28		12545166
7.28		12545287
7.28		12545406
7.28		12545526
7.28		12545647
7.28		12545767
7.28		12545887
7.28		12546008
7.28		12546127
7.28		12546247
7.28		12546367
7.28		12546488
7.28		12546608
7.28		12546727
7.28		12546848
7.28		12546968
7.28		12547088
7.28		12547209
7.28		12547329
7.28		12547451
7.28		12547571
7.28		12547692
7.28		12547812
7.28		12547932
7.28		12548052
7.28		12548172
7.28		12548292
7.28		12548413
7.28		12548533
7.28		12548653
7.28		12548773
7.28		12548893
7.28		12549013
7.28		12549134
7.28		12549254
7.28		12549373
7.28		12549493
7.28		12549613
7.28		12549734
7.28		12549854
7.28		12549974
7.28		12550093
7.28		12550213
7.28		12550334
7.28		12550454
7.28		12550574
7.28		12550694
7.28		12550814
7.28		12550934
7.28		12551055
7.28		12551175
7.28		12551298
7.28		12551417
7.28		12551538
7.28		12551658
7.28		12551778
7.28		12551899
7.28		12552018
7.28		12552138
7.28		12552258
7.28		12552378
7.28		12552498
7.28		12552619
7.28		12552738
7.28		12552858
7.28		12552978
7.28		12553098
7.28		12553218
7.28		12553337
7.28		12553457
7.28		12553578
7.28		12553698
7.28		12553818
7.28		12553937
7.28		12554057
7.28		12554177
7.28		12554297
7.28		12554418
7.28		12554537
7.28		12554657
7.28		12554777
7.28		12554897
7.28		12555017
7.28		12555141
7.28		12555260
7.28		12555380
7.28		12555501
7.28		12555621
7.28		12555741
7.28		12555860
7.28		12555981
7.28		12556101
7.28		12556221
7.28		12556342
7.28		12556462
7.28		12556581
7.28		12556702
7.28		12556822
7.28		12556942
7.28		12557063
7.28		12557182
7.28		12557302
7.28		12557423
7.28		12557543
7.28		12557663
7.28		12557783
7.28		12557903
7.28		12558023
7.28		12558144
7.28		12558264
7.28		12558384
7.28		12558503
7.28		12558624
7.28		12558744
7.28		12558864
7.28		12558988
7.28		12559108
7.28		12559227
7.28		12559347
7.28		12559468
7.28		12559588
7.28		12559708
7.28		12559827
7.28		12559947
7.28		12560068
7.28		12560188
7.28		12560308
7.28		12560429
7.28		12560548
7.28		12560668
7.28		12560789
7.28		12560909
7.28		12561029
